"modelLoop","generation","gameteSizeGene1","fusionTargetGene1","gameteSizeGene2","fusionTargetGene2"
89,0,4.96930964650024,1.6920944147688,1,4.65991185285291
89,0,1.20712062849699,1,1,1
89,0,6.33652611634167,1.93644374674124,3.76710158655125,6.61667109714321
89,0,4.3711555177072,1,1,2.74924403901214
89,0,4.68787987223557,1.71496580922523,1,1.34075419421303
89,0,1,4.23704988347487,4.20457907731652,1.29043354715834
89,0,4.33444350301583,4.57660266855667,4.9036077592953,1
89,0,1.76045186217042,3.65638651610739,1,4.29418557388194
89,0,4.84316812787235,1,2.58177855599206,1.01534828656534
89,0,1.41996468403475,2.67845811962856,1,1
89,0,1,3.05451287185674,4.10788467549254,1
89,0,4.28096286983868,1.30684409520015,1,1
89,0,2.60401784204036,4.5352556991054,1.22691991687999,1.05231849208664
89,0,2.01447321186808,3.34977309780416,1,3.92504253274129
89,0,2.27402708456651,3.91661356756106,3.8147094958819,1.63045273425297
89,0,1,3.41213717858917,3.92823706263581,1.58462493145811
89,0,3.24756026172248,2.18342585381421,1.56436865674259,4.7834776599852
89,0,1.91147974446192,4.44867283183758,1.75919360738461,4.04319220555693
89,0,1,1,5.82732042706816,1.82204569473691
89,0,2.98325652695778,1,4.85936810703348,3.38659414481222
89,0,3.08227869650458,7.29102104689717,1.13639354546305,3.17212780203598
89,0,1.85731867030375,5.23906008776828,4.96640813600938,4.46613727307015
89,0,1.94428905688858,2.37790459068814,3.79939411348167,5.02824033883959
89,0,4.21057343911678,1.01415454015618,5.19049428069577,3.27415017209032
89,0,2.51430422015841,1.06693411033821,1,3.64683142011661
89,0,4.47486607410189,6.63566303033738,1,1.30638473126099
89,0,1.68388041961764,1.06729660276974,1.56398308864402,2.1165450956034
89,0,1,2.25196992846788,1.93153270176001,1
89,0,1.41430070003178,2.02706857614619,1,1
89,0,4.60347565636195,1,1.40412815947218,2.73515871047901
89,0,2.91118975756058,1,1,3.83043127978666
89,0,4.15426852538501,5.78693898761285,2.06632414644686,1
89,0,5.69033247209983,2.37097528514954,4.57251972465733,4.0151007750182
89,0,4.35293384435608,2.488288579902,1.22899048448821,1
89,0,3.20447001827658,1,1.94651408009659,4.44918214084773
89,0,3.09975464057204,2.06424543168,3.04981516611306,1.0217137748058
89,0,1,2.50219947151885,1.20471622923888,5.05377348647695
89,0,1.01843446175492,3.85921881441118,4.03031295348492,3.3412435680343
89,0,1.10419663427268,2.58132732304997,4.96759454425009,1
89,0,3.57770574162114,6.37882374954195,1.0525672042539,2.01344592865455
89,0,2.42075213797072,3.61035489605689,2.09639524731471,1.26787678175161
89,0,1.83193318570809,5.68652486253086,2.05585483848498,1.51657709081442
89,0,2.11909139977837,1,2.61443216963145,1.97515292289691
89,0,4.03992741617599,2.38323930895538,4.7536683347763,3.8049435671521
89,0,2.75685190350052,1.76987896680473,3.6794874739582,2.81597683064995
89,0,3.36033280362837,1,3.60764155542378,1.87902425127261
89,0,5.22517447863154,1,3.68705492000776,2.51049572252842
89,0,1.72578149251152,1.83434486783279,3.98311008895332,2.68301039180465
89,0,2.54853792914025,4.89423084026578,1.92627067177668,1.71297847359999
89,0,3.18479967122834,2.88585480259709,2.28832866982272,3.39505902380891
89,0,1,2.28441882469376,4.03231838411199,1.20531418685839
89,0,2.99185385179493,1,3.98964060932198,1
89,0,2.47341020976436,2.28404641492811,1,1
89,0,4.2841647004478,3.11420195775356,1.88958928526444,2.40829157655601
89,0,3.54354574859519,3.36881109589306,1.14227545276566,2.60308921148773
89,0,3.41962905319196,3.77340762229726,1.22550439311399,4.60036699311131
89,0,1,2.00118024000143,5.97496899587709,1
89,0,1.86271069642911,1,3.39509747112812,3.69846851975042
89,0,2.30181150173061,2.67708275909776,4.77342833178354,4.11184671975117
89,0,2.01116325884444,3.38498549280143,4.2388715233577,3.56670170555438
89,0,2.00211178046674,4.08833180301424,3.84272939077932,4.33057372242258
89,0,2.56161985179425,2.58886244478934,5.5850496839184,1
89,0,1,1.80777152372739,1.06050969606266,1
89,0,1.86962311744373,4.85440562567396,1.05411227973068,2.61926789907028
89,0,2.16541427903424,1,1.13112746854971,5.37990123253077
89,0,4.85236131918543,1,1,5.28870252761113
89,0,2.44962273606639,2.78482618849068,1.63617652766617,2.87319375114621
89,0,1,7.65188625385085,2.84485530505066,2.03471478302777
89,0,1,6.27521338572724,1.39588606146418,3.10509372582882
89,0,1,1,1.85562498372689,4.94917581958156
89,0,3.52621670020775,1,1.58163741840272,2.387554652245
89,0,4.35617004673095,4.28028991592528,1.85288052570912,3.91979052715053
89,0,1.32005895701845,4.80102002859248,6.10447103061119,4.21458779929311
89,0,3.61881139015265,3.17987923167259,3.25544343438362,1
89,0,2.04734991087709,3.10869272438728,1,4.63219197812572
89,0,1,2.77986120273105,2.43463913888816,7.38439008287159
89,0,5.4086172932975,5.34579669824414,2.79213557721797,1.63303093084977
89,0,1,3.56680260954576,1.64817617092615,7.0884108257541
89,0,1,3.05466369026857,1.65879328538469,5.85006276356094
89,0,1.30883873656769,4.83450109483003,2.16526995373555,1
89,0,2.24807840943517,3.80700275567007,1.81775120003219,4.49902295226811
89,0,2.83519774908817,2.08109578272811,2.16701272800005,3.56917243294904
89,0,1.0332090329638,1,4.03668940498135,1
89,0,2.44648021476523,4.75545207116708,2.70284200024454,1
89,0,1,4.3081751035941,5.89342994369266,2.67814806856722
89,0,1.94578098185335,1.65542722271909,2.85643987442436,2.24277936914064
89,0,4.13845595188752,2.77393675105086,1.82445241444625,3.86360093496634
89,0,2.40527309954622,4.41442014382496,3.87624406079342,2.73373388046617
89,0,1.95837489068448,1.80195111224385,1,4.81084292571831
89,0,5.92788823693994,2.09330380063699,2.05437863852216,1
89,0,2.76424948249514,1.58768121972567,1.97089055257255,1.68730550431419
89,0,3.89710403278817,2.83032929017927,3.65413787069886,1
89,0,2.78712017563808,3.20184599523488,2.72957151317989,1
89,0,2.93071105871447,2.17407819213187,1.80836605621883,1
89,0,3.06588755595247,1,4.47039985952201,2.86027156095933
89,0,2.99753450662212,6.11922767475205,5.24864785950372,3.0223875856926
89,0,4.57761004499165,3.42793825778446,1,1
89,0,4.37047123604521,1,1.98588540301849,2.87081813268698
89,0,2.01045981073476,2.24808265640496,1,1
89,0,4.21692556563399,1,4.51131972016415,1
89,0,1,2.6749850197821,1.04807963407927,1.8023895147693
89,0,1,2.049499676015,5.02568416373996,4.21460915768864
89,0,1.7038840571046,2.09947970719885,1,1
89,0,7.77553149452851,4.04306405583217,2.44317715833319,4.10987185766631
89,0,2.73250791134145,1.13082482511655,4.97717753401793,3.87676429499927
89,0,1,3.82388294581976,3.33029830868605,1
89,0,1.08308139848579,5.20056313870789,1,4.91538810033927
89,0,5.67455330292005,1,1,3.33510542031957
89,0,1.20066668996846,1.76927572236412,5.53412383320756,4.1445627925627
89,0,1.44308911764963,1,4.77624139848051,1
89,0,1.93181361271041,1,1.98972036032305,2.49097488501875
89,0,7.27724684947253,1.31397858004718,1,4.61731015321743
89,0,1.51119558634287,4.40023006067997,3.00501108101206,5.76089019770924
89,0,1,1,2.57609599205347,3.16485255790723
89,0,2.66846818956426,1,2.08655324586065,1
89,0,2.48713504265946,1.94255543813754,1,1
89,0,1.83471331917879,1.09841825773531,5.08606069620578,2.37941652162569
89,0,5.37124201127147,5.61730488300614,5.65385234230983,2.3869478659929
89,0,2.40577656036237,2.23386331846896,2.35788043632344,4.33885118371674
89,0,4.46385797215332,1,2.29504401833678,4.74725481925281
89,0,3.0830535011084,3.02197250156206,4.09135672516385,1
89,0,1,1,1,1
